lat,lng,comment
42.08688151,-75.9682279
42.0870308,-75.9662153
42.08829146,-75.96304819
42.08973562,-75.96424301
42.09090987,-75.96733147
42.09183343,-75.96796664
42.09186393,-75.97260739
42.09053239,-75.97292786
42.08902397,-75.97450433
42.08627787,-75.97437518
42.08500582,-75.9756778
42.08706024,-75.97811112
42.08656929,-75.97735279
42.08502108,-75.97242823
42.08334286,-75.96934006
42.08399641,-75.97043297
42.08666411,-75.97364183
42.08820423,-75.97278865
42.08698252,-75.96901023
42.08697194,-75.96683
42.08816106,-75.96325531
42.08974225,-75.96494314
42.09166235,-75.96798326
42.09185766,-75.97247457
42.09059364,-75.97289938
42.08876317,-75.97453247
42.08612421,-75.97434759
42.08480863,-75.97545829
42.08708877,-75.97823798
42.08712836,-75.97827449
42.08712528,-75.97825321
42.08712869,-75.97824405
42.08713125,-75.97821804
42.0871282,-75.97822375
42.0871233,-75.97826128
42.08714147,-75.97825715
42.0871546,-75.9782716
42.08715482,-75.97827071
42.08715473,-75.97827015
42.08715443,-75.9782698
42.08715415,-75.9782701
42.08692316,-75.97833737
42.08456091,-75.97367381
42.08402188,-75.97079295
42.08394773,-75.97002693
42.08396291,-75.97057206
42.08738888,-75.97388905
42.08753757,-75.97148946
42.08692417,-75.9681977
42.08703654,-75.96813664
42.0872535,-75.96498286
42.08822164,-75.96313676
42.08968968,-75.9648491
42.08958521,-75.96593528
42.09096519,-75.96735802
42.09163468,-75.97051826
42.09141138,-75.97400588
42.08918637,-75.97319745
42.08673875,-75.97443528
42.0849253,-75.97404172
42.08663636,-75.97749795
42.08698779,-75.97837552
42.08458589,-75.97344531
42.08362749,-75.97003131
42.08398434,-75.97032282
42.08518073,-75.97251729
42.08842913,-75.97312891
42.08756757,-75.97172166
42.08686963,-75.96818329
42.08717885,-75.96535476
42.08807344,-75.96337843
42.08967266,-75.96365055
42.09037939,-75.96661416
42.09129179,-75.96778249
42.09171513,-75.97195718
42.09052486,-75.97289746
42.08896868,-75.97465062
42.08622837,-75.97436117
42.08452834,-75.9739702
42.08694824,-75.97765232
42.08656075,-75.97741691
42.0849884,-75.97246417
42.08345475,-75.96926812
42.08430402,-75.97121432
42.08803876,-75.97371627
42.08732079,-75.97092653
42.08684067,-75.96819169
42.08688018,-75.96742917
42.0879103,-75.96352604
42.08974615,-75.96476561
42.09165622,-75.96792719
42.09172567,-75.97214256
42.09158222,-75.97396231
42.0915986,-75.97402951
42.08977287,-75.97315247
42.08743771,-75.97455633
42.08462656,-75.97401061
42.0866065,-75.97752984
42.08682498,-75.97791142
42.08477498,-75.97290254
42.08353462,-75.96989844
42.0840408,-75.97080101
42.08731182,-75.97380357
42.08762635,-75.97172168
42.0868794,-75.9675075
42.08780054,-75.96377678
42.08962482,-75.96345729
42.0906336,-75.96688241
42.09170175,-75.97056725
42.09110275,-75.97368251
42.08906164,-75.97418096
42.08628276,-75.97436895
42.08495928,-75.97561465
42.08713128,-75.978201
42.08715593,-75.97817729
42.08717878,-75.97820352
42.08715897,-75.97820042
42.08713804,-75.97818688
42.08714076,-75.97819542
42.08714972,-75.9782099
42.08715838,-75.97821021
42.0871636,-75.97817669
42.08679743,-75.97789961
42.08480565,-75.97280318
42.08351859,-75.97002537
42.08395871,-75.97071907
42.08721706,-75.97386059
42.08800923,-75.9724346
42.08696644,-75.96840138
42.0868186,-75.96808895
42.08699257,-75.96630558
42.08822209,-75.96316248
42.08964261,-75.96354603
42.0905069,-75.96671454
42.09220857,-75.96821421
42.0918741,-75.97322387
42.09032324,-75.9728106
42.08905527,-75.97453018
42.0862583,-75.97442202
42.08459344,-75.97401016
42.08694142,-75.97775383
42.08671524,-75.97770005
42.0849185,-75.97255083
42.08331269,-75.96949121
42.08395037,-75.9707477
42.08720867,-75.97384469
42.08765118,-75.9719054
42.0868691,-75.96743753
42.08785287,-75.96364248
42.08915106,-75.96294741
42.08974592,-75.96507804
42.09099628,-75.96739812
42.09166835,-75.97049489
42.09127506,-75.97388375
42.0891225,-75.97327285
42.0866875,-75.97442649
42.08451648,-75.97428321
42.08708127,-75.97795426
42.08565579,-75.97645292
42.08485613,-75.97210721
42.08371406,-75.96908246
42.08387657,-75.97057928
42.08690266,-75.97377883
42.0876837,-75.97194325
42.08687272,-75.96826017
42.0870807,-75.96567828
