1893724,025391f6de955621,1516662300871,42.08694651,-75.9658467,0,0.090000003576279,0
1893764,025391f6de955621,1516662306424,42.08694659,-75.96585025,0,0.019999999552965,0
1893804,025391f6de955621,1516662311975,42.08694426,-75.96584789,0,0.019999999552965,0
1893844,025391f6de955621,1516662317602,42.0869431,-75.96584389,0,0.0099999997764826,0
1893884,025391f6de955621,1516662323175,42.08694385,-75.96584441,0,0.0099999997764826,0
1893924,025391f6de955621,1516662328746,42.08694682,-75.96583875,0,0.070000000298023,0
1893964,025391f6de955621,1516662335092,42.08694882,-75.96584018,0,0.0099999997764826,0
1894004,025391f6de955621,1516662341504,42.0869508,-75.96585156,75.300003051758,0.26305893063545,0
1894044,025391f6de955621,1516662349283,42.0869442,-75.96586147,0,0.0099999997764826,0
1894084,025391f6de955621,1516662357121,42.08694323,-75.96586663,0,0.019999999552965,0
1894124,025391f6de955621,1516662364330,42.08693855,-75.96585193,0,0,0
1894164,025391f6de955621,1516662370551,42.08693745,-75.96584839,0,0.10000000149012,0
1894204,025391f6de955621,1516662377952,42.08694,-75.96583702,0,0.12999999523163,0
1894244,025391f6de955621,1516662384119,42.08694197,-75.96582233,0,0.23000000417233,0
1894284,025391f6de955621,1516662390701,42.08694034,-75.96581458,0,0.15000000596046,0
1894324,025391f6de955621,1516662397869,42.08694755,-75.96579682,0,0.18999999761581,0
1894364,025391f6de955621,1516662404172,42.08694963,-75.96580018,0,0.11999999731779,0
1894404,025391f6de955621,1516662411478,42.08694834,-75.96579379,0,0.079999998211861,0
1894444,025391f6de955621,1516662418162,42.08694551,-75.9657999,0,0.070000000298023,0
1894484,025391f6de955621,1516662425206,42.08694093,-75.96580591,0,0,0
1894524,025391f6de955621,1516662431923,42.08694844,-75.96580459,0,0.019999999552965,0
1894564,025391f6de955621,1516662439415,42.08695498,-75.9657874,0,0.019999999552965,0
1894604,025391f6de955621,1516662446000,42.08695575,-75.96578,0,0.079999998211861,0
1894644,025391f6de955621,1516662453262,42.08695189,-75.96578756,0,0.029999999329448,0
1894684,025391f6de955621,1516662459651,42.08695069,-75.96578698,0,0,0
1894724,025391f6de955621,1516662465700,42.08694927,-75.96579575,0,0,0
1894764,025391f6de955621,1516662473211,42.08696719,-75.9657379,60.900001525879,2.0700964927673,0
1894804,025391f6de955621,1516662479634,42.08701336,-75.9656839,42.099998474121,0.18248288333416,0
1894844,025391f6de955621,1516662486305,42.0870393,-75.96552854,73,3.2599999904633,0
1894884,025391f6de955621,1516662491923,42.08708512,-75.96532203,71.300003051758,4.8606586456299,0
1894924,025391f6de955621,1516662497542,42.0871914,-75.96494349,68.199996948242,5.5503244400024,0
1894964,025391f6de955621,1516662503151,42.08725657,-75.9647217,65.400001525879,2.7652306556702,0
1895004,025391f6de955621,1516662508672,42.08736368,-75.96444845,61.900001525879,6.0809950828552,0
1895044,025391f6de955621,1516662514299,42.08759103,-75.9639752,55.5,7.7750434875488,0
1895084,025391f6de955621,1516662519915,42.08775713,-75.96364811,51.400001525879,5.8721799850464,0
1895124,025391f6de955621,1516662525444,42.08794934,-75.96336895,46.900001525879,3.0747032165527,0
1895164,025391f6de955621,1516662531057,42.08809276,-75.96318706,45.099998474121,5.4907374382019,0
1895204,025391f6de955621,1516662536667,42.08837007,-75.96291987,26.299999237061,6.5801215171814,0
1895244,025391f6de955621,1516662542286,42.08870746,-75.96281089,3.0999999046326,6.5151901245117,0
1895284,025391f6de955621,1516662547872,42.08904147,-75.96289382,340,7.6626105308533,0
1895324,025391f6de955621,1516662553482,42.08936963,-75.96315367,315.79998779297,6.3700075149536,0
1895364,025391f6de955621,1516662559101,42.08951697,-75.96338594,302.10000610352,4.9899997711182,0
1895404,025391f6de955621,1516662564713,42.08964301,-75.96377211,284.10000610352,6.7200074195862,0
1895444,025391f6de955621,1516662570300,42.08968709,-75.96430696,272.5,7.8400573730469,0
1895484,025391f6de955621,1516662575864,42.08969488,-75.96471543,268,4.9714484214783,0
1895524,025391f6de955621,1516662581480,42.08968729,-75.96497817,264.60000610352,4.5458221435547,0
1895564,025391f6de955621,1516662587090,42.08965054,-75.96540536,259.60000610352,7.10071849823,0
1895604,025391f6de955621,1516662592706,42.08961483,-75.96575405,264.29998779297,1.6748731136322,0
1895644,025391f6de955621,1516662598324,42.08968743,-75.96595992,311.29998779297,5.417896270752,0
1895684,025391f6de955621,1516662603922,42.08998583,-75.96616446,333.20001220703,8.670783996582,0
1895724,025391f6de955621,1516662609532,42.09037729,-75.96653582,311.70001220703,9.3141288757324,0
1895764,025391f6de955621,1516662615141,42.09064,-75.96698823,309.79998779297,10.130074501038,0
1895804,025391f6de955621,1516662620626,42.09101022,-75.96754192,322.10000610352,9.606273651123,0
1895844,025391f6de955621,1516662626240,42.09146268,-75.96786157,339.79998779297,8.7279834747314,0
1895884,025391f6de955621,1516662631818,42.09179707,-75.96798349,350.39999389648,7.4169063568115,0
1895924,025391f6de955621,1516662637398,42.09233689,-75.96793608,11.10000038147,10.466193199158,0
1895964,025391f6de955621,1516662643006,42.09282248,-75.96776215,18.39999961853,11.630967140198,0
1896004,025391f6de955621,1516662648549,42.09347529,-75.96752002,14.800000190735,12.400580406189,0
1896044,025391f6de955621,1516662654105,42.09403275,-75.96736619,10.39999961853,12.130697250366,0
1896084,025391f6de955621,1516662659728,42.09462177,-75.96718234,8.3999996185303,10.140710830688,0
1896124,025391f6de955621,1516662665332,42.09510575,-75.96712668,4,7,0
1896164,025391f6de955621,1516662670949,42.0953194,-75.96695903,52.299999237061,5.4832925796509,0
1896204,025391f6de955621,1516662676530,42.09535409,-75.96637211,93.699996948242,10.720000267029,0
1896244,025391f6de955621,1516662682149,42.09532802,-75.96560194,92.099998474121,14.930656433105,0
1896284,025391f6de955621,1516662687743,42.09532712,-75.96441183,92.199996948242,16.950426101685,0
1896324,025391f6de955621,1516662693330,42.09527068,-75.96317003,92.599998474121,17.441793441772,0
1896364,025391f6de955621,1516662698952,42.09522249,-75.96210602,93.300003051758,17.627969741821,0
1896404,025391f6de955621,1516662704562,42.09518044,-75.96085514,93.5,17.286716461182,0
1896444,025391f6de955621,1516662710171,42.09510355,-75.95980977,97.5,17.1646900177,0
1896484,025391f6de955621,1516662715775,42.09491569,-75.95856002,104.30000305176,17.372947692871,0
1896524,025391f6de955621,1516662721374,42.09460871,-75.95732401,110.5,18.426254272461,0
